DocID,TFIDFVectorSum,TFIDFFieldVectorSum,BM25plusVectorSum,BM25plusFieldVectorSum
360,0.0725625899127286,0.07341152209405255,0.06260332695543254,0.06398457846940199
361,0.0846104777498755,0.08464777410747511,0.06969434261189107,0.07019072789168376
362,0.07299343818901671,0.07506887137837212,0.06211119085739265,0.06449502124764321
363,0.07315920042165612,0.07489392047073029,0.0632272963302103,0.06497851634847202
364,0.08428860902277759,0.08456214496190587,0.07058045427829074,0.071680634458477
365,0.08223779425064547,0.08402803039104785,0.06908138268473579,0.07112524524489386
366,0.07819222424785832,0.07902013291856086,0.06655708969216084,0.06811074228616529
367,0.08449522827997889,0.08395712109542203,0.06802520956498863,0.06898175064111015
368,0.0796709718110933,0.07955591415840403,0.06781123277521744,0.06858363649027766
369,0.07148051110649511,0.07230094267809732,0.06218244829342436,0.06355010619349231
370,0.07296052699003172,0.07361858043059889,0.062046136862133554,0.06356537032958877
371,0.0920066046419363,0.09288591140228582,0.07058608233659294,0.0723681986942527
372,0.07650659703167327,0.07909843953034713,0.06458276536922544,0.06721290299918144
373,0.08054202990259979,0.08189750955363712,0.06620114296396923,0.0679816651601862
374,0.08865644536414141,0.0888887505378285,0.06962388903667525,0.07052884332966453
375,0.07454158987780153,0.07508304775944442,0.06408371212768815,0.06496622261528792
376,0.0791755625060673,0.07955265904294831,0.06739277262535892,0.06838728769167357
377,0.08337245754665475,0.08389962271031363,0.06867279037948881,0.06994520126048188
378,0.07485092960383753,0.07644157676265101,0.06361776838965875,0.0654510660363424
379,0.08083318149976751,0.08074313075599,0.06757557930379204,0.0685665057615974
380,0.08494857929482241,0.08503972125086286,0.06960796248284966,0.07086811609028404
381,0.07868231252169813,0.07859364959948255,0.06766779557854677,0.06872034673287045
382,0.07928084539350641,0.07944190647331499,0.06577509974331171,0.0669252055739682
383,0.09351664315313436,0.09455265197117503,0.07106078149723136,0.072784740184505
384,0.08275336892187792,0.0842764031561579,0.06622226281943408,0.06816784725708445
385,0.08191159172843648,0.0807584858729789,0.06707138410463258,0.06716447527056672
386,0.07903150477121382,0.0787713820561553,0.0678262850076211,0.06836490883669841
387,0.0810964902014551,0.0808686002549367,0.06767983899313224,0.06856018740151769
388,0.0897959271135541,0.08942377358276224,0.07074164949279299,0.07154769050483613
389,0.08168959570363014,0.08228150982569817,0.06739587437101568,0.0685091944972506
390,0.07443378984301414,0.0755208395540058,0.06353323716893741,0.06493065577972194
391,0.08486691389467978,0.08493056559225917,0.06997427869129083,0.07095613704719933
392,0.08025823217726628,0.08056106140997615,0.06676136073741783,0.06804846224365317
393,0.07211547897268883,0.07385329621803699,0.06199017133752001,0.06387238859608921
394,0.07644793799371001,0.07609822312768433,0.06610656384943538,0.06660049082434305
395,0.08341576648914975,0.0837077453680505,0.06787030050049535,0.06910496887757492
396,0.07964045138961047,0.07986700110584276,0.06502736875107487,0.06640869731001821
397,0.074282231650139,0.07524837539564774,0.0637296721889071,0.06526553393130421
398,0.08101529781296815,0.08129675949077322,0.06813451611570955,0.06893419420055583
